commit_message,date,lines_added,author,repo,week,year,year_week,commits_per_week,sentiment_score,burnout_label
TST Xfail test for Python 3.13 free-threaded that fails intermittently in the Wheels CI (#33320),2026-02-20 13:57:28+00:00,8,Loïc Estève,scikit-learn/scikit-learn,8,2026,2026-08,3,-0.4215,Low Burnout
DOC remove sklearn-evaluation from related projects (#33311),2026-02-19 10:07:39+00:00,0,Christian Lorentzen,scikit-learn/scikit-learn,8,2026,2026-08,5,0.0,Low Burnout
"Fix MDS returning wrong number of components when using ClassicalMDS initialization  (#33318)

Co-authored-by: Loïc Estève <loic.esteve@ymail.com>",2026-02-19 09:44:35+00:00,16,Ben Pedigo,scikit-learn/scikit-learn,8,2026,2026-08,1,-0.4215,High Burnout
"DOC: Fix some typos in Lasso (#33280)

Co-authored-by: Christian Lorentzen <lorentzen.ch@gmail.com>",2026-02-18 19:49:42+00:00,6,Florian Bourgey,scikit-learn/scikit-learn,8,2026,2026-08,1,0.0,High Burnout
CI Test only 20 random seeds in nightly scheduled run (#33310),2026-02-18 15:43:20+00:00,3,Loïc Estève,scikit-learn/scikit-learn,8,2026,2026-08,3,0.0,Low Burnout
"MNT Small refactor of common functions used by HTML displays  (#33301)

Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>",2026-02-18 14:22:30+00:00,96,Dea María Léon,scikit-learn/scikit-learn,8,2026,2026-08,1,0.0,High Burnout
chore: remove redundant . (#33309),2026-02-18 13:51:09+00:00,1,cui,scikit-learn/scikit-learn,8,2026,2026-08,1,0.0,High Burnout
MNT Clean up dead code related to deprecated classes (#33306),2026-02-18 08:04:05+00:00,7,Jérémie du Boisberranger,scikit-learn/scikit-learn,8,2026,2026-08,3,-0.3818,Low Burnout
DOC Remove deprecated SVC(probability=True) from examples (#33299),2026-02-17 13:41:43+00:00,20,Jérémie du Boisberranger,scikit-learn/scikit-learn,8,2026,2026-08,3,0.0,Low Burnout
ENH/FIX Array API in LinearModelLoss and newton solver (#33277),2026-02-17 13:37:32+00:00,17,Christian Lorentzen,scikit-learn/scikit-learn,8,2026,2026-08,5,0.0,Low Burnout
DOC: Fix typos in loss.py (#33297),2026-02-17 10:22:23+00:00,8,DhyeyTeraiya,scikit-learn/scikit-learn,8,2026,2026-08,1,0.0,High Burnout
DOC Update california housing dataset URL (#33296),2026-02-17 00:38:10+00:00,3,Virgil Chan,scikit-learn/scikit-learn,8,2026,2026-08,1,0.0,High Burnout
"MNT Removed unused param in `_preprocess_data` (#33279)

Co-authored-by: Stefanie Senger <91849487+StefanieSenger@users.noreply.github.com>",2026-02-16 23:51:53+00:00,3,Jérémie du Boisberranger,scikit-learn/scikit-learn,8,2026,2026-08,3,0.0,Low Burnout
"Deprecate use of `probability=True` in SVC and NuSVC (#32050)

Co-authored-by: Olivier Grisel <olivier.grisel@ensta.org>
Co-authored-by: Loïc Estève <loic.esteve@ymail.com>
Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>",2026-02-16 17:38:05+00:00,128,Shruti Nath,scikit-learn/scikit-learn,8,2026,2026-08,1,0.0,High Burnout
"TST Work around free-threaded warnings race condition (#33293)

Co-authored-by: Olivier Grisel <olivier.grisel@ensta.org>",2026-02-16 15:43:33+00:00,4,Loïc Estève,scikit-learn/scikit-learn,8,2026,2026-08,3,-0.296,Low Burnout
":lock: :robot: CI Update lock files for free-threaded CI build(s) :lock: :robot: (#33245)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-16 10:47:46+00:00,15,scikit-learn-bot,scikit-learn/scikit-learn,8,2026,2026-08,4,0.0,Low Burnout
":lock: :robot: CI Update lock files for main CI build(s) :lock: :robot: (#33291)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-16 09:20:27+00:00,176,scikit-learn-bot,scikit-learn/scikit-learn,8,2026,2026-08,4,0.0,Low Burnout
":lock: :robot: CI Update lock files for array-api CI build(s) :lock: :robot: (#33290)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-16 09:19:10+00:00,34,scikit-learn-bot,scikit-learn/scikit-learn,8,2026,2026-08,4,0.0,Low Burnout
":lock: :robot: CI Update lock files for scipy-dev CI build(s) :lock: :robot: (#33289)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-16 09:14:54+00:00,5,scikit-learn-bot,scikit-learn/scikit-learn,8,2026,2026-08,4,0.0,Low Burnout
"MNT use scipy.stats.yeojohnson in PowerTransformer (#33272)

Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>",2026-02-14 17:48:31+00:00,8,Christian Lorentzen,scikit-learn/scikit-learn,7,2026,2026-07,6,0.0,Low Burnout
"ENH save one copy in linear_model preprocessing with sample_weight (#33041)

Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>",2026-02-13 17:25:58+00:00,26,Junteng Li,scikit-learn/scikit-learn,7,2026,2026-07,1,0.4939,High Burnout
DOC Fix grammar in clustering.rst: replace 'allows to' with 'allows verb-ing' (#33273),2026-02-13 11:56:55+00:00,2,Tejas,scikit-learn/scikit-learn,7,2026,2026-07,1,0.0,High Burnout
MNT remove a few global_random_seed in test_logistic.py (#33165),2026-02-13 10:00:22+00:00,11,Christian Lorentzen,scikit-learn/scikit-learn,7,2026,2026-07,6,0.0,Low Burnout
"Fix broken BNP Paribas logo link in documentation homepage (#33259)

co-authored-by: shibadityadeb <shibadityadeb.official@gmail.com>",2026-02-12 13:01:49+00:00,1,Taoufik KEHAL,scikit-learn/scikit-learn,7,2026,2026-07,1,-0.4767,High Burnout
DOC Fix wrong designation (#33267),2026-02-12 10:12:04+00:00,1,fabianhenning,scikit-learn/scikit-learn,7,2026,2026-07,1,-0.4767,High Burnout
"FEA Add array API support for LogisticRegression with LBFGS (#32644)

Co-authored-by: Olivier Grisel <olivier.grisel@ensta.org>
Co-authored-by: Christian Lorentzen <lorentzen.ch@gmail.com>",2026-02-12 09:41:58+00:00,893,Omar Salman,scikit-learn/scikit-learn,7,2026,2026-07,1,0.4019,High Burnout
Add array API support for `FeatureUnion` (#33263),2026-02-12 07:00:49+00:00,102,Olivier Grisel,scikit-learn/scikit-learn,7,2026,2026-07,1,0.4019,High Burnout
MNT remove unused function in PowerTransformer (#33264),2026-02-12 06:53:28+00:00,0,Christian Lorentzen,scikit-learn/scikit-learn,7,2026,2026-07,6,0.0,Low Burnout
DOC copy note on calibration to Brier score loss (#33254),2026-02-11 16:35:03+00:00,17,Christian Lorentzen,scikit-learn/scikit-learn,7,2026,2026-07,6,-0.3182,Low Burnout
"DOC Rephrase the param description of ""name"" in RocCurveDisplay (#33224)

Co-authored-by: Olivier Grisel <olivier.grisel@ensta.org>
Co-authored-by: Lucy Liu <jliu176@gmail.com>",2026-02-11 11:18:28+00:00,37,Jérémie du Boisberranger,scikit-learn/scikit-learn,7,2026,2026-07,1,0.0,High Burnout
TST Move common binary Display class tests to `test_common_curve_display.py` (#33218),2026-02-10 15:16:28+00:00,375,Lucy Liu,scikit-learn/scikit-learn,7,2026,2026-07,2,0.0,High Burnout
"TST remove redundant yield of `check_estimator_cloneable` (#33210)

Co-authored-by: Adrin Jalali <adrin.jalali@gmail.com>",2026-02-10 14:32:59+00:00,5,Stefanie Senger,scikit-learn/scikit-learn,7,2026,2026-07,1,0.0,High Burnout
DOC D2 Brier score aka scaled Brier score (#33253),2026-02-10 12:12:17+00:00,7,Christian Lorentzen,scikit-learn/scikit-learn,7,2026,2026-07,6,0.0,Low Burnout
TST Refactor out helper in `pos_label` display curve tests (#33223),2026-02-10 10:09:01+00:00,115,Lucy Liu,scikit-learn/scikit-learn,7,2026,2026-07,2,0.34,High Burnout
":lock: :robot: CI Update lock files for scipy-dev CI build(s) :lock: :robot: (#33246)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-09 09:24:55+00:00,8,scikit-learn-bot,scikit-learn/scikit-learn,7,2026,2026-07,3,0.0,Low Burnout
":lock: :robot: CI Update lock files for array-api CI build(s) :lock: :robot: (#33247)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-09 09:24:29+00:00,18,scikit-learn-bot,scikit-learn/scikit-learn,7,2026,2026-07,3,0.0,Low Burnout
":lock: :robot: CI Update lock files for main CI build(s) :lock: :robot: (#33248)

Co-authored-by: Lock file bot <noreply@github.com>",2026-02-09 09:23:19+00:00,327,scikit-learn-bot,scikit-learn/scikit-learn,7,2026,2026-07,3,0.0,Low Burnout
MNT remove leftover authors (#33240),2026-02-09 01:24:26+00:00,12,Christian Lorentzen,scikit-learn/scikit-learn,7,2026,2026-07,6,0.0,Low Burnout
DOC: Fix double space formatting in related_projects.rst (#33241),2026-02-09 01:23:36+00:00,1,Seyi Kuforiji,scikit-learn/scikit-learn,7,2026,2026-07,1,0.0,High Burnout
FIX add missing random states and cloning in `test_response.py` (#33221),2026-02-06 14:50:17+00:00,17,Anne Beyer,scikit-learn/scikit-learn,6,2026,2026-06,3,-0.296,Low Burnout
"CI Move debian-32 build from Azure to GHA (#33063)

Co-authored-by: Loïc Estève <loic.esteve@ymail.com>",2026-02-06 09:49:50+00:00,113,Auguste Baum,scikit-learn/scikit-learn,6,2026,2026-06,1,0.0,High Burnout
TST Add `CalibrationDisplay` to `test_common_curve_display.py` (#33217),2026-02-06 09:29:29+00:00,24,Lucy Liu,scikit-learn/scikit-learn,6,2026,2026-06,1,0.0,High Burnout
"Fix MinibatchKMeans minibatch_indices creation (#30751)

Co-authored-by: Jérémie du Boisberranger <jeremie@probabl.ai>
Co-authored-by: Olivier Grisel <olivier.grisel@ensta.org>",2026-02-06 09:08:45+00:00,26,Shruti Nath,scikit-learn/scikit-learn,6,2026,2026-06,1,0.2732,High Burnout
"CI Have the name of the failing build in the tracking issue (#33203)

Co-authored-by: Loïc Estève <loic.esteve@ymail.com>",2026-02-05 18:10:48+00:00,19,François Paugam,scikit-learn/scikit-learn,6,2026,2026-06,1,-0.5106,High Burnout
FIX Remove redundant yield of check_class_weight_balanced_linear_classifier (#33197),2026-02-05 16:20:09+00:00,0,Ram,scikit-learn/scikit-learn,6,2026,2026-06,1,0.0,High Burnout
MAINT use the rapidsai channel first in the CUDA CI config (#33212),2026-02-05 15:28:06+00:00,48,Olivier Grisel,scikit-learn/scikit-learn,6,2026,2026-06,1,0.0,High Burnout
"ENH update code to check response values of an estimator (#33126)

Co-authored-by: Anne Beyer <anne.beyer@mailbox.org>",2026-02-05 12:33:18+00:00,57,Quentin Barthélemy,scikit-learn/scikit-learn,6,2026,2026-06,1,0.4019,High Burnout
"FIX `n_classes` in DecisionBoundaryDisplay with custom estimators (#33202)

Co-authored-by: Lucy Liu <jliu176@gmail.com>",2026-02-05 05:33:37+00:00,136,Anne Beyer,scikit-learn/scikit-learn,6,2026,2026-06,3,0.0,Low Burnout
MAINT: Remove broken bench_multilabel_metrics.py (#33120),2026-02-05 04:16:06+00:00,0,Varun Agnihotri,scikit-learn/scikit-learn,6,2026,2026-06,1,-0.4767,High Burnout
CI Use a virtual package spec file for `conda-lock` solving (#33175),2026-02-04 15:30:26+00:00,209,Tim Head,scikit-learn/scikit-learn,6,2026,2026-06,1,0.34,High Burnout
DOC: Fix typo in API reference description (#33204),2026-02-04 07:58:07+00:00,2,Agnus Paul,scikit-learn/scikit-learn,6,2026,2026-06,1,0.0,High Burnout
FIX Fix pip-tools error in automatic main lock-file update (#33179),2026-02-02 13:53:20+00:00,3,Anne Beyer,scikit-learn/scikit-learn,6,2026,2026-06,3,-0.4019,Low Burnout
"gh-146578: _zstd: Fix printf format for pledged size errors (#146576)

Use %llu instead of %ull for unsigned long long in zstd_contentsize_converter ValueError messages.",2026-04-21 19:49:44+00:00,2,cui,python/cpython,17,2026,2026-17,1,-0.34,High Burnout
"[Enum] Improve clarity of comparison sentence (GH-148753)

Co-authored-by: Ethan Furman <ethan@stoneleaf.us>",2026-04-21 17:17:02+00:00,1,Rida Zouga,python/cpython,17,2026,2026-17,1,0.7096,High Burnout
gh-148801: Fix unbound C recursion in `Element.__deepcopy__()` (#148802),2026-04-21 16:20:18+00:00,31,Stan Ulbrych,python/cpython,17,2026,2026-17,4,0.0,Low Burnout
gh-148808: Add boundary check to asyncio.AbstractEventLoop.sock_recvf… (#148809),2026-04-21 14:29:07+00:00,29,Seth Larson,python/cpython,17,2026,2026-17,1,0.0,High Burnout
"gh-148814: Fix an issue in Emscripten README (#148752)

Correct the description of the default state of test module compilation.",2026-04-20 23:04:50+00:00,2,Stan Ulbrych,python/cpython,17,2026,2026-17,4,0.0,Low Burnout
"gh-108411: Make typing.IO/BinaryIO arguments positional-only (#142906)

`IO` is purported to be the type of the file objects returned by `open`.
However, all methods on those objects take positional-only arguments, while
`IO`'s methods are declared with regular arguments. As such, the file objects
cannot actually be considered to implement `IO`. The same thing applies to
`BinaryIO`.

Fix this by adjusting the definition of these ABCs to match the file objects.

This is technically a breaking change, but it is unlikely to actually break
anything:

* These methods should never be called at runtime, since they are abstract.
  Therefore, this should not cause any runtime errors.

* In typeshed these arguments are already positional-only, so this should
  not cause any errors during typechecking either.",2026-04-20 20:19:43+00:00,11,Roman Donchenko,python/cpython,17,2026,2026-17,1,-0.9231,High Burnout
"Fix typos in asyncio, ctypes, and importlib documentation (#148747)",2026-04-20 19:22:37+00:00,4,ByteFlow,python/cpython,17,2026,2026-17,1,0.0,High Burnout
"gh-138451: Support custom LLVM installation path (#138452)

Co-authored-by: blurb-it[bot] <43283697+blurb-it[bot]@users.noreply.github.com>
Co-authored-by: Steve Dower <steve.dower@microsoft.com>
Co-authored-by: Savannah Ostrowski <savannah@python.org>",2026-04-20 16:45:53+00:00,59,Uwe L. Korn,python/cpython,17,2026,2026-17,1,0.4019,High Burnout
Use `soft-deprecated` in more places (#148769),2026-04-20 16:00:35+00:00,29,Stan Ulbrych,python/cpython,17,2026,2026-17,4,0.0,Low Burnout
Docs: Fix some typos in `calendar.rst` (GH-148756),2026-04-20 14:37:12+00:00,5,Manoj K M,python/cpython,17,2026,2026-17,1,0.0,High Burnout
gh-148644: Propagate the PGO job exit code in PCbuild/build.bat (GH-148645),2026-04-20 14:18:10+00:00,12,Régis Desgroppes,python/cpython,17,2026,2026-17,1,0.0,High Burnout
gh-148790: Eliminate redundant call to `_PyRuntime_Initialize` in `Py_InitializeEx` (GH-121628),2026-04-20 14:01:06+00:00,1,AraHaan,python/cpython,17,2026,2026-17,1,0.0,High Burnout
"GH-145278: also filter mmap2 in strace_helper.filter_memory (GH-148648)

Signed-off-by: Filipe Laíns <lains@riseup.net>",2026-04-20 13:41:10+00:00,1,Filipe Laíns,python/cpython,17,2026,2026-17,1,0.0,High Burnout
gh-148718: Fix Py_STACKREF_DEBUG build by defining macros (#148719),2026-04-20 12:55:03+00:00,4,Donghee Na,python/cpython,17,2026,2026-17,1,0.0,High Burnout
"gh-123853: Update locale.windows_locale (GH-123901)

Update the table of Windows language code identifiers (LCIDs) to
protocol version 16.0 (2024-04-23).",2026-04-20 08:47:37+00:00,349,Serhiy Storchaka,python/cpython,17,2026,2026-17,1,0.0,High Burnout
"gh-148788: Update Emscripten example post move to Platforms dir (#148761)

Update Emscripten example post move to Platforms dir.",2026-04-20 02:17:50+00:00,4,Stan Ulbrych,python/cpython,17,2026,2026-17,4,0.0,Low Burnout
"gh-148763: Fix paramter name in `multiprocessing.connection.send_bytes/recv_bytes_into` docs (GH-126603)

Doc: Fix buf argument name in multiprocessing connection send_bytes",2026-04-20 00:05:50+00:00,7,Matthew Davis,python/cpython,17,2026,2026-17,1,-0.3612,High Burnout
"gh-148779: Update Briefcase link in android.rst documentation (#148777)

Use canonical beeware.org URL for link to Briefcase.",2026-04-19 21:44:08+00:00,1,partev,python/cpython,16,2026,2026-16,1,0.0,High Burnout
"gh-133879: Copyedit ""What's new in Python 3.15"" (#148686)",2026-04-19 18:42:23+00:00,57,Hugo van Kemenade,python/cpython,16,2026,2026-16,6,0.0,Low Burnout
gh-121946: Use clang-20 for TSan build (#148570),2026-04-19 12:13:47+00:00,5,Sam Gross,python/cpython,16,2026,2026-16,5,0.0,Low Burnout
Prevent GitHub's web conflict editor from converting LF to CRLF (#148739),2026-04-19 09:21:17+00:00,5,Hugo van Kemenade,python/cpython,16,2026,2026-16,6,-0.296,Low Burnout
"gh-148406: Fix annotations of _colorize.FancyCompleter (#148408)

Co-authored-by: Hugo van Kemenade <1324225+hugovk@users.noreply.github.com>",2026-04-18 18:51:58+00:00,26,Daniel Hollas,python/cpython,16,2026,2026-16,1,0.0,High Burnout
"gh-133403: Add type annotations to generate_levenshtein_examples.py (#143317)

Co-authored-by: Hugo van Kemenade <1324225+hugovk@users.noreply.github.com>",2026-04-18 18:50:17+00:00,6,John Seong,python/cpython,16,2026,2026-16,1,0.0,High Burnout
"gh-148659: Export a few more functions required for external JITs (#148704)

Export a few more functions required for external JITs",2026-04-18 18:32:22+00:00,32,Dino Viehland,python/cpython,16,2026,2026-16,3,0.0,Low Burnout
gh-148653: Fix reference leaks in test_marshal introduced in gh-148698 (GH-148725),2026-04-18 12:11:14+00:00,9,Serhiy Storchaka,python/cpython,16,2026,2026-16,2,0.0,High Burnout
"gh-148688: Fix _BlocksOutputBuffer_Finish() double free (#148689)

If _BlocksOutputBuffer_Finish() fails (memory allocation failure),
PyBytesWriter_Discard() is called on the writer. Then if
_BlocksOutputBuffer_OnError() is called, it calls again
PyBytesWriter_Discard() causing a double free.

Fix _BlocksOutputBuffer_Finish() by setting buffer->writer to NULL,
so _BlocksOutputBuffer_OnError() does nothing instead of calling
PyBytesWriter_Discard() again.",2026-04-18 09:56:56+00:00,7,Victor Stinner,python/cpython,16,2026,2026-16,3,0.5859,Low Burnout
"Add a new Sphinx `soft-deprecated` directive (#148630)

Co-authored-by: Stan Ulbrych <stan@python.org>",2026-04-18 08:37:54+00:00,155,Hugo van Kemenade,python/cpython,16,2026,2026-16,6,0.0,Low Burnout
"gh-148653: Fix some marshal errors related to recursive immutable objects (GH-148698)

Forbid marshalling recursive code, slice and frozendict objects which
cannot be correctly unmarshalled.
Reject invalid marshal data produced by marshalling recursive frozendict
objects which was previously incorrectly unmarshalled.
Add multiple tests for recursive data structures.",2026-04-18 08:24:33+00:00,182,Serhiy Storchaka,python/cpython,16,2026,2026-16,2,-0.7506,High Burnout
"gh-148639: Implement PEP 800 (typing.disjoint_base) (#148640)

Co-authored-by: Victorien <65306057+Viicos@users.noreply.github.com>
Co-authored-by: Petr Viktorin <encukou@gmail.com>",2026-04-18 02:20:41+00:00,77,Jelle Zijlstra,python/cpython,16,2026,2026-16,2,0.0,High Burnout
gh-148222: Fix NULL dereference bugs in genericaliasobject.c (#148226),2026-04-18 00:21:13+00:00,2,Prakash Sellathurai,python/cpython,16,2026,2026-16,1,0.0,High Burnout
gh-146393: Remove special character in optimizer_bytecodes.c (#148693),2026-04-17 16:52:16+00:00,1,Pieter Eendebak,python/cpython,16,2026,2026-16,5,0.4019,Low Burnout
"gh-148651: Fix refcount leak in _zstd decompressor options (#148657)

The option parsing in Modules/_zstd/decompressor.c had a missing Py_DECREF(value) before the early return -1 when PyLong_AsInt(key) fails. The identical code in Modules/_zstd/compressor.c line 158 has the fix.",2026-04-17 15:42:41+00:00,3,Michael Bommarito,python/cpython,16,2026,2026-16,1,-0.7506,High Burnout
"gh-148683: Doc: fix misplaced pprint entries in What's New 3.15 (#148685)

Doc: fix misplaced pprint entries in What's New 3.15",2026-04-17 14:13:41+00:00,14,Xuwz,python/cpython,16,2026,2026-16,1,0.0,High Burnout
gh-148484: Fix memory leak of iterator in array.array constructor (GH-148523),2026-04-17 12:13:44+00:00,9,Gleb Popov,python/cpython,16,2026,2026-16,2,-0.34,High Burnout
"gh-148464: Add missing ``__ctype_le/be__`` attributes for complex types in the ctype module (GH-148485)


Co-authored-by: sunmy2019 <59365878+sunmy2019@users.noreply.github.com>",2026-04-17 12:09:09+00:00,155,Sergey B Kirpichev,python/cpython,16,2026,2026-16,1,-0.296,High Burnout
